199.43.186.25,[16/Sep/2014:18:30:07,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_06.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_04.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/button.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_05.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:05,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:04,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:04,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:30:03,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:36,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:35,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:35,GET /images/index_06.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:35,GET /images/index_04.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:35,GET /images/button.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/index_05.jpg HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:34,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:33,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/about.html
199.43.186.25,[16/Sep/2014:18:28:33,GET /about.html HTTP/1.1,200,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:32,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:32,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:32,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:32,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:25,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_04.jpg HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/button.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_06.jpg HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_05.jpg HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:21,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:20,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:20,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/study.html
199.43.186.25,[16/Sep/2014:18:28:19,GET /study.html HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:20,GET /images/button.png HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/button_hover.png HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_04.jpg HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_02.jpg HTTP/1.1,404,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_06.jpg HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_05.jpg HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_03.jpg HTTP/1.1,404,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:19,GET /images/index_01.jpg HTTP/1.1,404,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:18,GET /images/background.jpg HTTP/1.1,404,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:18,GET /images/spacer.gif HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:18,GET /images/rsz_bright-yellow-tick-md.png HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:18,GET /images/elephant_rgb-TRANS_sm.png HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
199.43.186.25,[16/Sep/2014:18:27:18,GET /style.css HTTP/1.1,304,http://hadooptutorials.co.in/take_test.html
